platform,keyword,title,price,rating,asin,image_url,product_url
Amazon,yoga mat,Amazon Basics Extra Thick Exercise Yoga Mat with Carrying Strap,"18
..10",N/A,B01LP0U5X0,https://m.media-amazon.com/images/I/61WrjbRYC3L._AC_UL320_.jpg,https://www.amazon.com/dp/B01LP0U5X0
Amazon,yoga mat,"Liforme Travel Yoga mat – Patented Alignment System, Warrior-Like Grip, Non-Slip, Eco-Friendly, Ultra-Lightweight and Sweat Resistant, Made with Natural Rubber",N/A,N/A,B0D1VNRFMV,https://m.media-amazon.com/images/I/51DYO18NuoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D1VNRFMV
Amazon,yoga mat,"Large 76""x40""x0.4"" Yoga Mat - Extra Width & Thick Non-Slip Exercise Mat, Versatile for Stretching, Yoga Studio, Gym, Home & Indoor/Outdoor Workouts",N/A,N/A,B0FP54HSV3,https://m.media-amazon.com/images/I/81zB9vzXdLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FP54HSV3
Amazon,yoga mat,"Stakt The Original Foldable Yoga Mat, Premium Fitness & Multi-Purpose Workout Mat with Non-Slip Surface, Portable & Lightweight for Studio or Home Use, As Seen on Shark Tank",N/A,N/A,B0BHBKG3FV,https://m.media-amazon.com/images/I/41QdcKLkPjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHBKG3FV
Amazon,yoga mat,Amazon Basics Extra Thick Exercise Yoga Mat with Carrying Strap,"18
..10",N/A,B01LP0U5X0,https://m.media-amazon.com/images/I/61WrjbRYC3L._AC_UL320_.jpg,https://www.amazon.com/dp/B01LP0U5X0
